Date,Close/Last,Volume,Open,High,Low
03/07/2016,1094.15,--,1081.28,1094.5,1077.94
03/04/2016,1081.93,--,1076.34,1088.24,1073.82
03/03/2016,1076.05,--,1065.64,1076.09,1064.6
03/02/2016,1065.67,--,1054.24,1065.68,1052.15
03/01/2016,1054.49,--,1035.52,1054.49,1035.52
02/29/2016,1033.9,--,1037.21,1044.91,1033.67
02/26/2016,1037.18,--,1031.59,1039.71,1031.59
02/25/2016,1031.58,--,1022.96,1031.58,1020.46
02/24/2016,1022.08,--,1010.09,1023.06,996.7032
02/23/2016,1012.15,--,1021.25,1021.25,1012.15
02/22/2016,1021.74,--,1010.39,1025.28,1010.39
02/19/2016,1010.01,--,1003.72,1010.72,998.273
02/18/2016,1004.71,--,1011.98,1013.6,1002.41
02/17/2016,1011.13,--,997.8273,1016.28,997.8273
02/16/2016,995.8016,--,972.4484,996.3868,972.4484
02/12/2016,971.9899,--,955.3446,972.8677,955.3446
02/11/2016,953.7152,--,958.8906,958.8906,943.0967
02/10/2016,963.4806,--,965.517,983.4496,963.3207
02/09/2016,963.8954,--,967.8468,975.1369,957.0858
02/08/2016,969.3376,--,982.1523,982.1523,955.7065
02/05/2016,985.6183,--,1014.31,1014.31,985.6183
02/04/2016,1014.79,--,1009.93,1025.11,1008.59
02/03/2016,1010.3,--,1009.5,1016.92,989.2497
02/02/2016,1008.84,--,1030.56,1030.56,1005.4
02/01/2016,1032.39,--,1033.53,1037.27,1020.59
01/29/2016,1035.38,--,1003.52,1035.38,1003.52
01/28/2016,1003.27,--,1004.15,1014.48,1000.38
01/27/2016,1002.75,--,1016.9,1021.85,998.8057
01/26/2016,1017.97,--,998.1938,1019.51,998.1938
01/25/2016,1017.97,--,998.1938,1019.51,997.3726
01/22/2016,997.3726,--,1019.43,1020.66,996.0448
01/21/2016,997.342,--,999.5256,1014.5,992.1227
01/20/2016,999.3148,--,991.793,1008.68,958.4837
01/19/2016,994.8691,--,1010.3,1017.83,985.2196
01/15/2016,1007.72,--,1023.92,1023.92,983.9841
01/14/2016,1025.67,--,1010.64,1033.58,999.6159
01/13/2016,1010.19,--,1045.74,1050.66,1005.69
01/12/2016,1044.7,--,1044.98,1056.92,1028.14
01/11/2016,1041.9,--,1046.64,1052.59,1031.67
01/08/2016,1046.2,--,1065.85,1072.09,1045.11
01/07/2016,1064.57,--,1090.95,1090.95,1063.84
01/06/2016,1094.37,--,1109.46,1109.46,1088.77
01/05/2016,1110.44,--,1109.1,1112.67,1104.75
01/04/2016,1108.62,--,1134.08,1134.08,1100.53
12/31/2015,1135.89,--,1149.33,1149.33,1135.57
12/30/2015,1149.64,--,1159.97,1160.38,1149.16
12/29/2015,1160.52,--,1148.96,1160.94,1148.96
12/28/2015,1148.21,--,1153.99,1153.99,1140.02
12/25/2015,1154.76,--,0,0,0
12/24/2015,1154.76,--,1152.75,1159.71,1151.6
12/23/2015,1152.82,--,1139.04,1152.91,1139.04
12/22/2015,1137.69,--,1128.48,1138.65,1123.67
12/21/2015,1127.74,--,1122.16,1130.4,1120.61
12/18/2015,1121.02,--,1134.95,1134.95,1120.47
12/17/2015,1135.36,--,1149.21,1151.4,1135.35
12/16/2015,1148.97,--,1133.82,1150.27,1133.82
12/15/2015,1131.55,--,1117.02,1133.32,1117.02
12/14/2015,1115.86,--,1123.63,1126.5,1108.76
12/11/2015,1123.61,--,1146.23,1146.23,1121.27
12/10/2015,1149.02,--,1145.66,1154.84,1144.03
12/09/2015,1145.87,--,1158.98,1165.56,1142.75
12/08/2015,1159.4,--,1162.25,1163.73,1151.27
12/07/2015,1164.3,--,1183.07,1183.07,1161.58
12/04/2015,1183.4,--,1170.64,1183.82,1170.49
12/03/2015,1170.57,--,1192.7,1196.68,1168.15
12/02/2015,1191.69,--,1203.89,1205.08,1190.85
12/01/2015,1204.16,--,1198.93,1204.4,1195.68
11/30/2015,1198.11,--,1202.77,1204.87,1197.2
11/27/2015,1202.38,--,1197.91,1203.69,1195.84
11/26/2015,1198.01,--,0,0,0
11/25/2015,1198.01,--,1188.9,1198.53,1188.51
11/24/2015,1188.81,--,1179.23,1189.66,1172.88
11/23/2015,1180.36,--,1173.89,1184.41,1173.75
11/20/2015,1175.15,--,1168.35,1178.74,1168.35
11/19/2015,1166.73,--,1171.7,1172.29,1164.19
11/18/2015,1171.75,--,1153.39,1172.02,1153.39
11/17/2015,1153.21,--,1156.16,1166.34,1152.49
11/16/2015,1156.08,--,1146.37,1156.22,1140.76
11/13/2015,1146.55,--,1154.09,1158.43,1144.34
11/12/2015,1154.81,--,1177.35,1177.35,1154.38
11/11/2015,1178.07,--,1188.27,1189.85,1178.06
11/10/2015,1187.7,--,1183.69,1187.72,1177.43
11/09/2015,1184.43,--,1199.58,1199.58,1180.56
11/06/2015,1199.75,--,1190.03,1199.96,1181.78
11/05/2015,1190.69,--,1190.31,1191.93,1179.74
11/04/2015,1190.38,--,1192.28,1196.14,1185.39
11/03/2015,1191.58,--,1185.78,1196.56,1182.37
11/02/2015,1186.09,--,1161.95,1187.62,1161.95
10/30/2015,1161.86,--,1165.48,1167.65,1159.66
10/29/2015,1165.63,--,1178.36,1178.36,1164.24
10/28/2015,1178.72,--,1145.48,1178.78,1145.48
10/27/2015,1145.29,--,1158.53,1158.53,1139.92
10/26/2015,1159.5,--,1165.77,1165.77,1157.52
10/23/2015,1166.06,--,1157.04,1166.42,1155.65
10/22/2015,1154.52,--,1147.09,1160.08,1145.8
10/21/2015,1144.95,--,1164.02,1167.01,1144.9
10/20/2015,1163.27,--,1164.37,1169.61,1159.08
10/19/2015,1164.3,--,1161.8,1168.92,1155.57
10/16/2015,1162.31,--,1163.59,1165.23,1152.57
10/15/2015,1162.77,--,1137.98,1162.82,1135.67
10/14/2015,1136.97,--,1147.88,1153.47,1136.06
10/13/2015,1147.84,--,1163.25,1169.71,1147.84
10/12/2015,1164.4,--,1165.45,1166.51,1159.54
10/09/2015,1165.36,--,1163.64,1168.76,1162.91
10/08/2015,1163.24,--,1152.43,1164.58,1149.3
10/07/2015,1152.6,--,1134.49,1152.61,1134.49
10/06/2015,1133.69,--,1141.43,1143.63,1127.12
10/05/2015,1141.64,--,1115.82,1142.18,1115.82
10/02/2015,1114.12,--,1095.58,1114.12,1080.61
10/01/2015,1097.55,--,1100.89,1103.7,1083.9
09/30/2015,1100.69,--,1087.08,1101.93,1087.08
09/29/2015,1083.91,--,1090.95,1098.02,1078.63
09/28/2015,1090.57,--,1121.87,1121.87,1087.47
09/25/2015,1122.79,--,1140.24,1146.72,1119.3
09/24/2015,1137.54,--,1137.88,1138.96,1124.75
09/23/2015,1140.05,--,1143.41,1149.22,1137.41
09/22/2015,1143.03,--,1158.42,1158.42,1137.7
09/21/2015,1161.09,--,1165.04,1177.96,1158.1
09/18/2015,1163.35,--,1175.34,1175.34,1160.66
09/17/2015,1180.69,--,1175.09,1193.99,1173.7
09/16/2015,1175.2,--,1166.17,1175.89,1165.41
09/15/2015,1166,--,1153.93,1167.28,1153.93
09/14/2015,1153.5,--,1158.03,1159.17,1151.31
09/11/2015,1157.79,--,1152.51,1157.91,1143.73
09/10/2015,1153.03,--,1147.99,1158.26,1146.47
09/09/2015,1148.23,--,1162.72,1170.2,1147.33
09/08/2015,1161.76,--,1139.07,1162.45,1139.07
09/07/2015,1136.17,--,0,0,0
09/04/2015,1136.17,--,1132.95,1142.55,1130.75
09/03/2015,1145.15,--,1148.62,1157.63,1143.79
09/02/2015,1146.03,--,1128.05,1146.03,1128.05
09/01/2015,1128.05,--,1148.31,1151.53,1124.46
08/31/2015,1159.45,--,1161.01,1164.89,1156.37
08/28/2015,1162.91,--,1149.55,1163.05,1149.47
08/27/2015,1153.61,--,1140.92,1157.9,1133.77
08/26/2015,1132.19,--,1119.28,1132.63,1102.58
08/25/2015,1104.1,--,1133.13,1133.15,1104.05
08/24/2015,1111.69,--,1119.76,1148.58,1105.93
08/21/2015,1156.79,--,1158,1172.76,1152.37
08/20/2015,1172.52,--,1193.9,1193.93,1172.52
08/19/2015,1202.98,--,1208.55,1211.68,1196.66
08/18/2015,1214.88,--,1224.08,1224.12,1214.26
08/17/2015,1225.09,--,1209.24,1225.09,1206.4
08/14/2015,1212.69,--,1202.11,1212.79,1199.46
08/13/2015,1204.74,--,1208.57,1213.41,1203.64
08/12/2015,1208.98,--,1203.17,1210.98,1189.42
08/11/2015,1211.14,--,1214.14,1218.67,1205.87
08/10/2015,1222.67,--,1212.42,1223.39,1212.42
08/07/2015,1206.9,--,1209.48,1211.93,1200.41
08/06/2015,1215.85,--,1232.44,1232.77,1207.77
08/05/2015,1231.75,--,1233.72,1243.16,1229.51
08/04/2015,1228.85,--,1232.52,1237.2,1226.37
08/03/2015,1231.79,--,1238.32,1238.97,1224.87
07/31/2015,1238.68,--,1235.17,1244.98,1232.95
07/30/2015,1232.07,--,1226.04,1233,1220.98
07/29/2015,1229.6,--,1223.98,1232.34,1220.93
07/28/2015,1224.6,--,1219.47,1226.41,1205.19
07/27/2015,1214.61,--,1219.21,1220.73,1212.33
07/24/2015,1225.99,--,1242.39,1243.58,1225.43
07/23/2015,1244.97,--,1260.66,1262.57,1243.69
07/22/2015,1258.35,--,1249.37,1259.76,1248.63
07/21/2015,1254.57,--,1259.75,1265.44,1252.09
07/20/2015,1260.22,--,1268.82,1268.89,1258.3
07/17/2015,1267.09,--,1273.67,1273.67,1263.87
07/16/2015,1272.83,--,1271.1,1275.9,1269.66
07/15/2015,1264.52,--,1273.8,1273.8,1263.01
07/14/2015,1273.33,--,1265.3,1274.11,1264.87
07/13/2015,1265.35,--,1258.79,1266.1,1258.79
07/10/2015,1252.02,--,1245,1252.87,1244.22
07/09/2015,1234.15,--,1240.16,1243.96,1232.81
07/08/2015,1228.96,--,1239.08,1241.35,1226.52
07/07/2015,1248.05,--,1247.78,1248.96,1225.98
07/06/2015,1246.96,--,1239.23,1253.2,1236.59
07/03/2015,1248.26,--,0,0,0
07/02/2015,1248.26,--,1259.03,1259.25,1244.63
07/01/2015,1256.4,--,1262.12,1264.63,1250.65
06/30/2015,1253.95,--,1255.51,1256.87,1248.81
06/29/2015,1246.75,--,1269.36,1273.95,1246.6
06/26/2015,1279.79,--,1285.23,1287.1,1274.03
06/25/2015,1283.28,--,1286.97,1287.46,1278.57
06/24/2015,1283.92,--,1293.81,1295.03,1283.2
06/23/2015,1295.8,--,1294.37,1296,1289.59
06/22/2015,1292.39,--,1290.56,1293.31,1288.49
06/19/2015,1284.66,--,1285.47,1286.58,1281.66
06/18/2015,1284.68,--,1271.95,1287.06,1271.95
06/17/2015,1268.33,--,1273.36,1274.4,1266.63
06/16/2015,1269.53,--,1259.02,1271.46,1258.93
06/15/2015,1261.04,--,1259.38,1262.86,1247.52
06/12/2015,1265.02,--,1265.56,1266.78,1262.22
06/11/2015,1268.92,--,1268.68,1270.79,1266.05
06/10/2015,1266.93,--,1254.47,1269.77,1254.47
06/09/2015,1249.66,--,1253.5,1254.44,1242.36
06/08/2015,1253.7,--,1259.67,1261.18,1252.73
06/05/2015,1261.01,--,1250.4,1261.07,1242.74
06/04/2015,1251.29,--,1258.54,1261.21,1248.43
06/03/2015,1264.58,--,1254.98,1264.94,1252.79
06/02/2015,1251.8,--,1245.59,1258.46,1243.3
06/01/2015,1249.62,--,1252.02,1254.56,1238.65
05/29/2015,1246.53,--,1251.58,1252.64,1241.15
05/28/2015,1253.1,--,1251.78,1253.2,1246.07
05/27/2015,1254.36,--,1241.01,1255.05,1237.61
05/26/2015,1238.76,--,1248.11,1248.11,1233.72
05/25/2015,1252.22,--,0,0,0
05/22/2015,1252.22,--,1255.49,1258.73,1248.37
05/21/2015,1256.74,--,1257.5,1261.02,1252.99
05/20/2015,1257.74,--,1257.33,1260.83,1252.36
05/19/2015,1255.66,--,1257.86,1258.58,1251.82
05/18/2015,1257.52,--,1242.08,1258,1240.84
05/15/2015,1243.95,--,1245.42,1245.9,1238.99
05/14/2015,1245.11,--,1236.81,1245.12,1232.53
05/13/2015,1232.28,--,1235.74,1237.88,1228.49
05/12/2015,1233.13,--,1230.57,1236.14,1218.37
05/11/2015,1235.83,--,1234.59,1243.56,1234.51
05/08/2015,1234.93,--,1234.82,1239.38,1232.59
05/07/2015,1225.54,--,1218.95,1228.82,1215.42
05/06/2015,1219.36,--,1221.53,1222.9,1211.13
05/05/2015,1215.42,--,1231.77,1234.04,1211.78
05/04/2015,1233.22,--,1230.3,1240.63,1230.1
05/01/2015,1228.11,--,1223.05,1229.47,1218.59
04/30/2015,1220.12,--,1241.4,1242.77,1216.1
04/29/2015,1246.95,--,1254.5,1255.81,1245.47
04/28/2015,1259.36,--,1252.89,1260.69,1242.57
04/27/2015,1252.7,--,1269.87,1275.84,1250.45
04/24/2015,1267.54,--,1272.8,1273.08,1266.22
04/23/2015,1271.54,--,1263.66,1273.25,1262.41
04/22/2015,1265.48,--,1265.01,1266.56,1255.04
04/21/2015,1264.15,--,1269.32,1270.08,1263.59
04/20/2015,1264.92,--,1257.61,1266.98,1255.75
04/17/2015,1251.86,--,1264.22,1264.22,1248.23
04/16/2015,1272.9,--,1273.48,1275.28,1271.11
04/15/2015,1275.35,--,1269.65,1278.63,1268.82
04/14/2015,1265.35,--,1266.68,1267.97,1258.53
04/13/2015,1265.59,--,1265.49,1271.74,1265.05
04/10/2015,1264.77,--,1263.73,1266,1262.32
04/09/2015,1259.11,--,1262.54,1265.78,1248.17
04/08/2015,1262.71,--,1254.39,1264.13,1254.36
04/07/2015,1253.36,--,1260.3,1263.23,1253.29
04/06/2015,1260.54,--,1250.24,1262.76,1249.35
04/03/2015,1255.66,--,0,0,0
04/02/2015,1255.66,--,1252.18,1259.97,1251.83
04/01/2015,1251.71,--,1250.99,1251.89,1239.6
03/31/2015,1252.77,--,1252.64,1255.3,1248.91
03/30/2015,1257.8,--,1246.69,1258.24,1246.69
03/27/2015,1240.41,--,1231.67,1240.76,1229.38
03/26/2015,1231.99,--,1228.8,1237.36,1225.47
03/25/2015,1233.85,--,1265.58,1265.85,1233.55
03/24/2015,1263.46,--,1264.06,1268.08,1262.41
03/23/2015,1264.71,--,1264.17,1268.16,1262.95
03/20/2015,1266.37,--,1259.71,1267.22,1259.71
03/19/2015,1254.86,--,1249.26,1254.89,1248.48
03/18/2015,1252.14,--,1239.84,1255.68,1235.49
03/17/2015,1242.23,--,1235.9,1243.33,1234.66
03/16/2015,1239.78,--,1237.08,1241.11,1235.7
03/13/2015,1232.14,--,1235.59,1236.78,1220.01
03/12/2015,1236.64,--,1221.46,1236.68,1221.26
03/11/2015,1215.78,--,1209.99,1216.5,1206.11
03/10/2015,1208.47,--,1213.93,1213.94,1206.32
03/09/2015,1223.59,--,1220.48,1225.83,1218.76
03/06/2015,1217.52,--,1227.88,1231.09,1216.22
03/05/2015,1234.31,--,1232.89,1236.05,1228.85
03/04/2015,1230.73,--,1232.15,1232.62,1224.63
03/03/2015,1234.76,--,1238.79,1238.94,1230.74
03/02/2015,1242.62,--,1233.39,1243.33,1232.67
02/27/2015,1233.37,--,1238.14,1239.67,1233.26
02/26/2015,1239.11,--,1234.67,1239.22,1231.7
02/25/2015,1235.1,--,1233.24,1236.88,1230.95
02/24/2015,1233.98,--,1232.24,1236.2,1230.07
02/23/2015,1231.83,--,1230.22,1231.84,1222.64
02/20/2015,1231.79,--,1228.12,1231.92,1218.29
02/19/2015,1227.91,--,1225.09,1230.5,1222.85
02/18/2015,1227.95,--,1222.56,1227.98,1219.84
02/17/2015,1225.01,--,1223.1,1227.18,1221.04
02/16/2015,1223.13,--,0,0,0
02/13/2015,1223.13,--,1218.05,1223.74,1214.93
02/12/2015,1216.27,--,1207.6,1216.27,1206.75
02/11/2015,1201.55,--,1201.25,1204.44,1195.28
02/10/2015,1203.18,--,1202.61,1205.12,1190.27
02/09/2015,1195.83,--,1202.26,1208.28,1195.38
02/06/2015,1205.46,--,1209.74,1214.71,1202.16
02/05/2015,1208.71,--,1195.5,1209.9,1195.41
02/04/2015,1191.44,--,1191.56,1198.95,1189.34
02/03/2015,1196.99,--,1180.08,1197.39,1180.06
02/02/2015,1175.51,--,1168.58,1175.56,1153.79
01/30/2015,1165.39,--,1183.34,1186.04,1164.9
01/29/2015,1190.18,--,1177.15,1190.18,1170.13
01/28/2015,1175.12,--,1200.68,1201.24,1172.73
01/27/2015,1194.66,--,1200.74,1200.74,1186.16
01/26/2015,1200.74,--,1188.93,1200.74,1181.77
01/23/2015,1188.93,--,1190.26,1194.15,1185.5
01/22/2015,1190.37,--,1172.5,1190.37,1161.3
01/21/2015,1166.25,--,1167.52,1174.95,1162.31
01/20/2015,1170.25,--,1179.08,1179.14,1161.33
01/19/2015,1176.65,--,0,0,0
01/16/2015,1176.65,--,1151.34,1177.19,1151.3
01/15/2015,1154.71,--,1179.72,1180.87,1154.64
01/14/2015,1177.06,--,1169.75,1177.98,1165.06
01/13/2015,1180.64,--,1187.52,1200.52,1168.41
01/12/2015,1180.09,--,1186.94,1187.63,1173.22
01/09/2015,1185.68,--,1196.01,1196.06,1183.09
01/08/2015,1196.12,--,1184.17,1196.13,1184.08
01/07/2015,1175.97,--,1169.3,1175.98,1164.95
01/06/2015,1161.31,--,1183.47,1183.91,1153.4
01/05/2015,1181.35,--,1192.36,1194.22,1177.46
01/02/2015,1198.8,--,1209.98,1212.8,1189.16
01/01/2015,1204.7,--,0,0,0
12/31/2014,1204.7,--,1215.57,1221.44,1204.69
12/30/2014,1213.05,--,1215.93,1219.45,1212.34
12/29/2014,1219.11,--,1214.44,1220.81,1214.44
12/26/2014,1215.21,--,1210.88,1217.01,1210.88
12/25/2014,1206.79,--,0,0,0
12/24/2014,1206.79,--,1203.79,1208.78,1202.55
12/23/2014,1202.44,--,1205.77,1207.17,1200.38
12/22/2014,1201.86,--,1196.01,1201.88,1193.57
12/19/2014,1195.94,--,1191.48,1198.97,1187.94
12/18/2014,1192.16,--,1185.94,1192.16,1180.61
12/17/2014,1174.83,--,1141.87,1174.84,1141.34
12/16/2014,1139.38,--,1136.87,1156.94,1134.51
12/15/2014,1140.29,--,1157.72,1160.53,1138.13
12/12/2014,1152.45,--,1156.69,1163.61,1152.44
12/11/2014,1166.96,--,1166.68,1180.99,1165.13
12/10/2014,1161.86,--,1183.9,1185.03,1161.86
12/09/2014,1188.06,--,1157.38,1188.08,1153.53
12/08/2014,1167.21,--,1179.96,1188.23,1165.96
12/05/2014,1182.43,--,1172.75,1184.49,1172.75
12/04/2014,1173.01,--,1177.77,1178.01,1169.23
12/03/2014,1179.01,--,1168.54,1181.89,1168.03
12/02/2014,1168.45,--,1156.27,1171.44,1156.26
12/01/2014,1154.05,--,1170.55,1170.55,1154.05
11/28/2014,1173.23,--,1190.58,1190.61,1172.44
11/27/2014,1190.62,--,0,0,0
11/26/2014,1190.62,--,1186.33,1190.7,1185.37
11/25/2014,1186.33,--,1188.93,1191.76,1182.66
11/24/2014,1186.94,--,1174.83,1186.96,1174.83
11/21/2014,1172.42,--,1182.31,1184.5,1169.65
11/20/2014,1170.75,--,1153.53,1170.86,1153.21
11/19/2014,1157.69,--,1169.04,1169.08,1151.98
11/18/2014,1170.28,--,1165.16,1176.21,1165.16
11/17/2014,1164.23,--,1171.86,1175.18,1164.18
11/14/2014,1173.81,--,1175.46,1177.3,1171.97
11/13/2014,1175.42,--,1186.76,1188.67,1173.97
11/12/2014,1186.47,--,1175.33,1187.2,1174.85
11/11/2014,1179.96,--,1179.01,1180.8,1176.77
11/10/2014,1179.57,--,1173.85,1179.58,1172.61
11/07/2014,1173.32,--,1170.07,1173.4,1165.04
11/06/2014,1171.86,--,1166.02,1171.9,1163.54
11/05/2014,1167.07,--,1165.42,1172.03,1163.68
11/04/2014,1165.42,--,1166.73,1170.87,1160.89
11/03/2014,1170.2,--,1174.5,1178.4,1166.79
10/31/2014,1173.51,--,1169.17,1174.33,1166.66
10/30/2014,1155.77,--,1142.45,1159.15,1140.51
10/29/2014,1146.37,--,1149.46,1153.41,1138.32
10/28/2014,1149.45,--,1121.8,1149.45,1121.34
10/27/2014,1117.48,--,1113.56,1117.71,1104.05
10/24/2014,1118.82,--,1117.95,1119.13,1113.05
10/23/2014,1116.49,--,1105.45,1122.42,1105.45
10/22/2014,1096.87,--,1114.96,1117.18,1096.24
10/21/2014,1112.85,--,1099.88,1112.87,1099.88
10/20/2014,1094.97,--,1078.68,1094.97,1078.5
10/17/2014,1082.33,--,1085.85,1099.44,1079.23
10/16/2014,1086.11,--,1060.69,1091.27,1058.82
10/15/2014,1072.45,--,1051.5,1075.64,1040.47
10/14/2014,1061.6,--,1056.8,1075.27,1056.29
10/13/2014,1049.3,--,1054.27,1066.98,1046.14
10/10/2014,1053.32,--,1063.25,1074.25,1053.32
10/09/2014,1067.99,--,1095.75,1095.94,1067.83
10/08/2014,1097.12,--,1075.21,1097.7,1065.75
10/07/2014,1076.31,--,1089.3,1090.96,1076.31
10/06/2014,1094.65,--,1107.36,1108,1093.77
10/03/2014,1104.74,--,1105.12,1109.87,1101.51
10/02/2014,1096.38,--,1085.14,1099.46,1077.96
10/01/2014,1085.41,--,1101.08,1101.18,1083
09/30/2014,1101.68,--,1118.22,1118.7,1101.67
09/29/2014,1117.91,--,1110.43,1120.55,1107.81
09/26/2014,1119.33,--,1111.63,1119.73,1111.04
09/25/2014,1110.24,--,1126.1,1126.1,1107.51
09/24/2014,1128.31,--,1120.66,1129.59,1116.13
09/23/2014,1118.72,--,1126.51,1131.63,1118.72
09/22/2014,1129.36,--,1141.99,1141.99,1127.42
09/19/2014,1146.92,--,1161.65,1163.86,1143.47
09/18/2014,1159.27,--,1157.08,1160.3,1156.07
09/17/2014,1153.89,--,1151.96,1159.85,1149.93
09/16/2014,1150.97,--,1144.25,1152.86,1141.45
09/15/2014,1146.52,--,1159.98,1160.06,1144.41
09/12/2014,1160.61,--,1172.93,1172.95,1157.44
09/11/2014,1172.34,--,1159.5,1172.65,1158.6
09/10/2014,1164.99,--,1158.77,1165.11,1155.11
09/09/2014,1158.5,--,1170.94,1171.24,1157.85
09/08/2014,1172.31,--,1169.32,1174.22,1166.12
09/05/2014,1170.13,--,1164.34,1170.37,1160.02
09/04/2014,1167.21,--,1174.17,1180.68,1165.27
09/03/2014,1172.2,--,1183.29,1183.85,1170.84
09/02/2014,1179.47,--,1177.29,1181.37,1173.06
09/01/2014,1174.35,--,0,0,0
08/29/2014,1174.35,--,1167.59,1174.82,1164.78
08/28/2014,1165.95,--,1168.26,1169.09,1164.11
08/27/2014,1172.71,--,1176.4,1177.07,1171.14
08/26/2014,1175.17,--,1166.19,1176.12,1166.19
08/25/2014,1165.22,--,1167.13,1170.69,1161.8
08/22/2014,1160.34,--,1159.38,1163.22,1154.96
08/21/2014,1160.03,--,1157.22,1160.97,1147.45
08/20/2014,1157.51,--,1158.75,1159.22,1152.77
08/19/2014,1162.47,--,1159.83,1164.06,1159.83
08/18/2014,1158.4,--,1149.4,1158.4,1149.4
08/15/2014,1141.65,--,1151.31,1151.61,1131.83
08/14/2014,1143.34,--,1142.13,1144.15,1140.82
08/13/2014,1141.55,--,1136.17,1143.23,1135.61
08/12/2014,1133.03,--,1138.63,1141.28,1129.11
08/11/2014,1141.93,--,1136.48,1148.89,1135.24
08/08/2014,1131.35,--,1119.88,1131.86,1118.49
08/07/2014,1119.76,--,1127.97,1131.41,1116.43
08/06/2014,1125.55,--,1116.08,1131.64,1114.29
08/05/2014,1121.56,--,1119.69,1129.42,1114.87
08/04/2014,1124.82,--,1118.46,1125.54,1108.27
08/01/2014,1114.86,--,1120.54,1123.94,1107.31
07/31/2014,1120.07,--,1137.26,1137.26,1120.06
07/30/2014,1146.57,--,1147.96,1150.61,1142.54
07/29/2014,1141.64,--,1141.65,1149.08,1140.32
07/28/2014,1139.5,--,1145.18,1145.18,1132.16
07/25/2014,1144.72,--,1149.78,1149.78,1141.84
07/24/2014,1156.26,--,1159.7,1163.66,1153.59
07/23/2014,1158.11,--,1157.44,1161.99,1155.76
07/22/2014,1156.15,--,1151.46,1160.24,1151.46
07/21/2014,1146.66,--,1146.39,1148.08,1140.05
07/18/2014,1151.61,--,1131.92,1152.02,1131.83
07/17/2014,1133.6,--,1146.96,1150.48,1131.42
07/16/2014,1151.55,--,1159.3,1159.96,1148.18
07/15/2014,1153.81,--,1165.54,1167.45,1148.73
07/14/2014,1165.62,--,1168,1169.55,1163.85
07/11/2014,1159.93,--,1160.12,1161.76,1155.2
07/10/2014,1161.86,--,1158.59,1168.22,1151.12
07/09/2014,1173.81,--,1174.87,1177.37,1170.13
07/08/2014,1172.15,--,1184.72,1184.72,1166.97
07/07/2014,1186.74,--,1204.64,1204.65,1186.57
07/04/2014,1208.15,--,0,0,0
07/03/2014,1208.15,--,1203.47,1208.15,1203.43
07/02/2014,1199.5,--,1204.78,1207.37,1198.58
07/01/2014,1205.95,--,1192.96,1213.55,1192.96
06/30/2014,1192.96,--,1188.41,1193.4,1185.24
06/27/2014,1189.5,--,1175.25,1189.5,1175.02
06/26/2014,1180.71,--,1182.61,1182.79,1172.91
06/25/2014,1182.68,--,1168.74,1182.75,1168.53
06/24/2014,1173.24,--,1182.96,1193.6,1172.98
06/23/2014,1184.95,--,1189.47,1190.31,1183.16
06/20/2014,1188.43,--,1186.13,1188.52,1182.05
06/19/2014,1184.03,--,1185.88,1186.78,1177.8
06/18/2014,1183.13,--,1176.64,1183.38,1172.03
06/17/2014,1176.62,--,1165.64,1179.29,1163.67
06/16/2014,1166.82,--,1162.02,1166.93,1158.1
06/13/2014,1162.68,--,1162.59,1164.09,1154.33
06/12/2014,1159.4,--,1165.27,1165.37,1156.07
06/11/2014,1166.71,--,1167.69,1168.99,1161.43
06/10/2014,1172.71,--,1173.12,1173.84,1166.9
06/09/2014,1175.88,--,1166.28,1179.84,1166.14
06/06/2014,1165.21,--,1158.69,1167.54,1158.39
06/05/2014,1153.94,--,1133.78,1153.94,1128.4
06/04/2014,1131.22,--,1122.91,1131.75,1119.86
06/03/2014,1126.15,--,1128.9,1129.26,1118.66
06/02/2014,1128.9,--,1136.37,1136.82,1121.05
05/30/2014,1134.5,--,1141.73,1141.73,1130.8
05/29/2014,1140.07,--,1140.09,1141.35,1134.78
05/28/2014,1136.68,--,1140.84,1140.84,1132.95
05/27/2014,1142.2,--,1132.43,1144.1,1132.43
05/26/2014,1126.19,--,0,0,0
05/23/2014,1126.19,--,1115.3,1126.2,1113.75
05/22/2014,1113.87,--,1105.45,1116.61,1105.15
05/21/2014,1103.63,--,1101.37,1107.26,1093.66
05/20/2014,1097.9,--,1112.08,1112.08,1092
05/19/2014,1114.43,--,1100.58,1116.04,1099.62
05/16/2014,1102.91,--,1095.18,1102.91,1088.56
05/15/2014,1095.99,--,1099.19,1099.19,1082.53
05/14/2014,1103.14,--,1120.03,1120.03,1102.06
05/13/2014,1121.16,--,1132.77,1134.45,1121.03
05/12/2014,1133.65,--,1111.69,1136.95,1111.69
05/09/2014,1107.22,--,1092.4,1107.38,1091.5
05/08/2014,1097.43,--,1107.61,1119.79,1095.51
05/07/2014,1108.55,--,1109.61,1110.85,1093.28
05/06/2014,1108.01,--,1121.95,1124.05,1108.01
05/05/2014,1126.3,--,1122.22,1127.99,1115.1
05/02/2014,1128.8,--,1127.02,1137.8,1126.39
05/01/2014,1125.97,--,1126.04,1133.73,1114.29
04/30/2014,1126.86,--,1118.46,1126.96,1109.37
04/29/2014,1120.83,--,1122.04,1126.46,1118.42
04/28/2014,1117.06,--,1127.18,1131.67,1102.26
04/25/2014,1123.03,--,1139.01,1139.01,1120.98
04/24/2014,1144.35,--,1152.64,1152.82,1136.43
04/23/2014,1147.08,--,1155.05,1155.42,1146.84
04/22/2014,1155.61,--,1143.36,1157.87,1143.36
